,true_effects,standard_errors,treatment_effect,costs,X
321,0.0018503042712153,0.0235916413568792,-0.0055737272356287055,0.00180718739476295,1.0
322,-0.0010643376167026,0.0212587798119073,-0.030411481705384887,0.00180718739476295,-1.0
323,-0.0011035272362515,0.0212589979149928,-0.007145054595667589,0.00180718739476295,1.0
324,-0.0067993757289667,0.0298586460202867,0.02486982571302559,0.00180718739476295,1.0
325,0.0175896618943488,0.0187882096410044,0.03739537720550311,0.00180718739476295,1.0
326,0.0695245227227921,0.0137454800797911,0.07830862610862173,0.00180718739476295,1.0
327,-0.017224244253369,0.0289183201960798,-0.01771564178680014,0.00180718739476295,-1.0
328,0.0031968871741465,0.0496494293645617,0.017098413332402848,0.00180718739476295,-1.0
329,-0.0024964243781201,0.0588916749113867,-0.01404742436554865,0.00180718739476295,-1.0
330,-0.0130837374484806,0.0236199482395992,-0.011533389337604187,0.00180718739476295,-1.0
